ID,TITLE,LOCATION,SUMMARY
https://kr.indeed.com/viewjob?jk=5ea9ea023c6ccc03,"S/W 엔지니어, 데이터분석 신입/경력 정규직, 인턴",성남 분당구,"케이션 제작 및 유지보수 업무- 
Python, Golang, QT 중 선택... 2. 시스템프로그래머- 
Python, Golang, QT 중 선택 가능3. 영상데이터 분석 및 모델링- 
python기반 영상데이터 분석 및 모델링..."
https://kr.indeed.com/viewjob?jk=229eb9cfd32480ed,A.I.개발자,서울 송파구,"서비스 모델 IOT 플랫폼에 적용✔️ 필요 역량입니다.- 관련 경력 3 ~ 10년 이하 이신 분- 
python 언어를 통한 분석 가능하신 분- 리눅스 기반 개발 가능하신 분- 다양한 직군과의 커뮤니케이션, 다양한 상황에 대한..."
https://kr.indeed.com/viewjob?jk=9227b845fefe3105,이코딩아카데미 코딩교육 강사(시간제),성남 수정구,"졸업성별 : 성별무관나이 : 연령무관초중고 코딩교육 ㆍ엔트리,스크래치,앱인벤터 등 EPLㆍ아두이노, C, 
Python< C / 파이썬 필수 가능자 >- 수업 컨텐츠 자료는 모두 제공 교육·교사·강사·교직원>IT·문화·직업강..."
https://kr.indeed.com/viewjob?jk=defc4908df7ce048,의료 영상 인공지능(AI) 연구 경력/석사 (서울),서울 구로구,"learning) 관련 연구개발- 지원 자격인공지능, 머신러닝 등 관련 개발경력 2년 이상 / 신입 지원 가능
Python으로 개발 가능하신 분PyTorch, TensorFlow 등 딥러닝 프레임워크를 활용한 모델링이 가능하신..."
https://kr.indeed.com/viewjob?jk=49f11dfd7627efa4,Data Analyst,서울 영등포구,"가지신 분 Business Intelligence 시스템 및 비즈니스 리포팅 툴의 활용 능력 프로그래밍 언어(
Python/R, etc)를 활용하여 데이터 분석이 가능하신 분 더 나은 데이터 기반 서비스를 만들기 위해 동료들과..."
https://kr.indeed.com/viewjob?jk=8f98e142241884a4,[연구개발 부문] 연구원 (MCU 계측제어설계/머신비전/이미지프로세싱),경기도 광명,"프로그래밍 가능자 우대S/W 설계 부문 : - OPEN CV, TENSORFLOW, YOLO, CUDA/
Python, C++, C WindowsGUL APL, MFC Lib 활용 가능자. 머신비전/ 영상처리 개발자* 전기..."
https://kr.indeed.com/viewjob?jk=e91b5984e7f5d3fd,"데이터베이스개발자, 웹개발 신입/경력 정규직",서울 영등포구,"개발자 ㆍCss/html 등 웹디자인 관련 유경험자 ㆍ자바스크립트, 
Python, C++, 닷넷 등 ㆍNode, Selenium, electron... 관련 유경험자ㆍ자바스크립트, 
Python, C++, 닷넷 등 ㆍNode..."
https://kr.indeed.com/viewjob?jk=73a3a336028ae541,리스크/회계 시스템 담당자,서울 중구,"통신·모바일·게임>소프트웨어·하드웨어>소프트웨어|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python"
https://kr.indeed.com/viewjob?jk=87309d3ff40ead61,딥러닝 AI 개발 연구원,성남 수정구,"시스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python"
https://kr.indeed.com/viewjob?jk=7460bee9995ddfee,클라우드 보안 서비스 담당자 [경력],서울 강남구,"함한 TCP / IP 프로토콜 스택 및 OSI 모델의 실제 응용 프로그램에 대한 깊은 지식- Linux 기술- 
Python / Shell 프로그래밍을 활용한 작업 자동화 및 도구 개발 가능자 우대 사항 영어 / 중국어 가능자..."
https://kr.indeed.com/viewjob?jk=684773d3141f91b5,[TmaxAI/R&D] NLP(자연어/문서/음성)부문 개발자,성남 분당구,"DB 개발 경험이 있으신 분 [음성, 자연어처리] -관련 분야의 연구 경험 / 기본 지식 보유자 -기본적인 
Python 프로그래밍이 가능하신 분 우대사항 [리더급] -전반적으로 인공지능 자연어/문서처리 기술에 대한 이해가..."
https://kr.indeed.com/viewjob?jk=29da7c78da7ffd5b,2022년 레드우드케이 S/W 엔지니어,서울 성동구,"인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능..."
https://kr.indeed.com/viewjob?jk=c1eb021528f29732,2022년 상반기 IT/경영정보 신입경력사원,서울 구로구,"14p 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머..."
https://kr.indeed.com/viewjob?jk=4e38193c08dd3fda,Data Engineer,서울,"Coding experience in more than one software language (ex: 
Python, R, Pandas, Javascript, Vue.js, React, Angular, and so..."
https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,서울 관악구,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: 
Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
https://kr.indeed.com/viewjob?jk=d83fc0dd2641f483,전문연구요원 (병역특례) 수시 (AI / SW 분야),성남 분당구,"요구 능력] - ASM/C/C++/
Python 언어 코딩 기술 - 운영체제... 경험 - Windows/Linux 상에서 C++/
Python 언어 사용 개발 경험 - C++ / 
Python 언어 사용 개발 경험 - 객체지향 설계에..."
https://kr.indeed.com/viewjob?jk=3617e30a1af44426,[NHN SOFT] Back-End 경력 개발자,성남 분당구,"통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임... 로그래머>증강현실(AR)|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷..."
https://kr.indeed.com/viewjob?jk=81e6d89be64b1731,5G RAN R&D 소프트웨어 개발자 신입/경력0명 채용,서울,"Erlang, Java, 
Python 부가적으로 사용되는 프로그래밍 언어: Erlang, Java, 
Python Recruitment... 스트는 C / C++ /Java/
Python 언어 중 선택으로 진행될 예정..."
https://kr.indeed.com/viewjob?jk=bbb82ba3ef01f2e6,Solutions Engineering Intern,서울,"Node.js and 
Python. Building innovative... 
Python programming languages. Technology used: JavaScript, Node.js, 
Python GitHub..."
https://kr.indeed.com/viewjob?jk=53c9741b09518b4f,Metaverse 서비스 Graphics 개발자,서울 중구,"경험그래픽스 프로젝트 및 게임 개발 경험자 프로그램 언어(C#, 
python 등)와 OpenGL, Vulkan 등 API를 이용한 개발 경험 인터넷... 용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python"
https://kr.indeed.com/viewjob?jk=f1d5989245c8a320,Korea - Member Growth Insights Manager,서울,"preferably competent with statistical packages... R, 
Python, SPSS, SAS, etc., as well as experience with statistical..."
https://kr.indeed.com/viewjob?jk=3086772415088e87,컴퓨터비전 개발자 경력 정규직,서울 성동구,"바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>소프트웨어|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++"
https://kr.indeed.com/viewjob?jk=06d133676285b02e,[보안] 침해사고 대응,성남 판교역,"팩트 자동 수집 도구 개발 경험 - 아티팩트 분석 도구를 능숙하게 사용 가능하신 분 - C, Java, 
Python 등을 통한 업무 자동화 및 분석도구 개발 경험 - 기업 CERT 직무 수행 경험 - CVE 실무 경험..."
https://kr.indeed.com/viewjob?jk=1bc6c09051f1d591,AI Research Engineer,서울,"PyTorch, Caffe, and MxNet - Strong programming skills with 
Python and C/C++ - Experiences in programming and testing on Linux..."
https://kr.indeed.com/viewjob?jk=69a5690f8a4ca470,Software Engineer (소프트웨어 개발자),성남 분당구,"대졸 이상2. C/C++, C#, 
Python 등의 언어로 소프트웨어 개발... 용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>전산·IT기술지원>S/W 엔지니어|인터..."
https://kr.indeed.com/viewjob?jk=dce9169c36eaaf92,[SAPEON Korea] Deep Learning Library 개발자,성남 분당구,"통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터..."
https://kr.indeed.com/viewjob?jk=a5e926e1d22cdc11,각 분야별 인재 Pool 등록,서울,"자 - 데이터 분석 툴(Adobe Analytics 또는 Google Analytics) 유경험자 우대 - 
Python, R, SQL 역량 보유자 우대 - 데이터에 기반한 문제해결 능력 및 통계학적 지식 보유자 우대 - 담당..."
https://kr.indeed.com/viewjob?jk=9b0b800022f0a931,로직팀 설계인력,서울 서초구,"경험자ㆍMixed signal design 경험자ㆍscripting language 지식(Perl, 
Python, TCL, etc)ㆍDynamic control 지식 0 명 근무조건 고용형태: 정규직근무부서: Digital..."
https://kr.indeed.com/viewjob?jk=ce471720880ef5d5,Server Engineer,서울 영등포구,"대한 지식 및 판단을 토대로 뱅크샐러드 적용 가능성 제시 자격 요건 Golang/Java(Kotlin)/
Python 중 하나 이상을 이용한 서비스 설계 및 개발 경험 보유 CS Fundamental (자료 구조, 운영체제..."
https://kr.indeed.com/viewjob?jk=b766b1060113c310,[어니컴(주)] 데이터 분석가 신입/경력,서울 용산구,"이상- 프로그래밍 언어: R 혹은 
Python 활용 가능- 통계 또는 기계... 데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷..."
https://kr.indeed.com/viewjob?jk=33b9259fb2f35050,UX Researcher - NPE Korea,서울,"early stage, zero to one products Experience using SQL/Hive, 
Python... R Experience with applied statistics Willingness..."
https://kr.indeed.com/viewjob?jk=36f0c8e045743b95,(주)미디어엠플러스 개발자,서울,"및 운영 실시간 송출 관련 시스템 지원 자격조건 웹퍼블리셔 및 웹개발 HTML, CSS javascript 
Python 기본 문법 DB 모집기간 2022-02-22 ~ 채용 시 마감 우대사항 react.js, redux 이용..."
https://kr.indeed.com/viewjob?jk=a8ed2e9b780a30fb,[대형증권사] IT개발(Front-end),서울 강남구,"통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML"
https://kr.indeed.com/viewjob?jk=dbe3257e487e5814,[AI/Lab] AI 백엔드 엔지니어 (전문연구요원 가능),서울,"플랫폼 및 시스템 구축 이런 분을 찾습니다 주도적으로 문제를 찾고, 해결할 수 있는 능력을 보유하신 분 
Python 또는 하나 이상의 언어에 능숙하신 분 Cache와 DB를 사용한 Restful API 개발 경험이 있으신분..."
https://kr.indeed.com/viewjob?jk=432d94f343bd94c1,22년(상) R&D 경력직 개발자,성남 분당구,"로그래머>
Python|인터넷·IT·통신·모바일·게임>통신·모바일>스마트폰 어플리케이션(App)|전자·기계·기술·화학·연구개발>기계·금속·재료>기계설계|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|디자인..."
https://kr.indeed.com/viewjob?jk=d3a87d29ecd0fdac,NAVER Cloud 사내 플랫폼 운영,성남 분당구,"Network관련 기초 지식을 보유하고 계신 분 - script (
Python, Html, javascript, Linux shell 중 1개이상... 통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=82d47e44be45bb97,Junior Structural Engineer,서울,"Structural Modeling software : Midas, Sofistik… IT language: 
Python (nice to have) . Job Segment: Construction, Engineer..."
https://kr.indeed.com/viewjob?jk=4a5738febf355646,"[한국축산데이터] 백엔드 개발자, 프론트엔드 개발자, 엔지니어, AI연구원 (신입/경력)",서울 강남구,"개발자 (Spring)백엔드 개발자(
Python)백엔드 개발자(NestJS... 당업무]- 농장 전산 관리 프로덕트 (팜스플랜 매니저) 백엔드 개발 (
Python)[담당업무]- 가축 헬스케어 프로덕트 (팜스플랜) 백엔드 개발 인터..."
https://kr.indeed.com/viewjob?jk=ef98c82fd130b9e1,[AI] 연구 개발,성남 판교역,"관련 배경지식 보유자 - 
Python, C, C++ 개발 경험... 개발 경력 2년 이상 - 머신러닝 프로젝트 또는 백그라운드 보유 - 
Python, C, C++ 개발 경험 - Pytorch, Tensorflow..."
https://kr.indeed.com/viewjob?jk=3c1c5dc51d08cf18,Web / Spring Framework 개발자,서울 금천구,"게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=ffeca6a962d2f8fa,Software Engineer (소프트웨어 개발자),경기도 성남,"분석 및 수정 [자격요건] 필수 요건 1. 컴퓨터 공학 관련 학과 대졸 이상 2. C/C++, C#, 
Python 등의 언어로 소프트웨어 개발 경험 1년 이상 3. IDE, SCM 도구를 사용하여 임베디드 소프트웨어..."
https://kr.indeed.com/viewjob?jk=ca18223c95d8e094,11번가 Machine Learning 및 검색랭킹 개발 분야,서울 강남구,"UNIX 환경에서의 개발 경험 (2년이상)우대 사항Deep learning대용량 데이터 처리 관련 기반 지식
Python, Java 등 ProgrammingLucene / Solr / Elastic Search 관련 지식정보검..."
https://kr.indeed.com/viewjob?jk=9e86bf4a86abff0d,중소형 사업부_고객전략 분야 경력사원,서울 여의도역,"유하신 분 (영어 필수) 우대자격 - 산업공학/통계/전산학/데이터사이언스 관련 전공자 - 프로그래밍언어(R, 
Python 등) or BI tool(excel BI, Qlik, Power BI, Tableau 등) 활용한 업무..."
https://kr.indeed.com/viewjob?jk=6b00c6aff3cfeca6,Software Engineer (소프트웨어 개발자),경기도 성남,"skill (C++, C#, 
Python etc.) 3. Build CI... 선호) 2. 소프트웨어 코딩 스킬 (프로그램: C++, C#, 
Python etc.) 3. CI/CD Pipeline 구축 경험자 4. 소프트웨..."
https://kr.indeed.com/viewjob?jk=fc037709d0770796,System SW 엔지니어,성남 분당구,"사항: 대학교(4년)졸업 이상 [기본 요구능력] - ASM/C/C++/
Python 언어 코딩 기술 - 운영체제 SW 설계 및 구현 - 알고리즘/네트워... 게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=b25a378d97c7a56c,[AI] 서비스/시스템 개발,성남 판교역,"Elasticsearch 사용 경험 - MSA 에 대한 이해 - 
Python, C, C++ 개발 경험 - Docker 및 Container... 이용한 로그 시스템 운영 - 
Python 개발 경력 3년 이상 또는 그에..."
https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트 모집,성남 판교역,"통계, 수학 관련 분야의 석사 또는 박사 학위 소지자 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어(
Python/R) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항..."
https://kr.indeed.com/viewjob?jk=39d930f25b6d9e8e,AI Scientist (NL Reasoning),서울 중구,"taxonomies, and semantic networks * Knowledge of 
Python, Lisp, or another scripting language * Expertise in general..."
https://kr.indeed.com/viewjob?jk=0064deb5fa9cbce0,데이터 사이언티스트 모집,성남 판교역,"그리고 다양한 실험을 통해 알고리즘을 개선합니다. 지원자격 하나 이상의 프로그래밍 언어에 익숙한 분(
Python, Java, C/C++, Scala 등) 머신러닝/딥러닝 오픈소스를 이용하여 1년 이상 특정 서비스에 모델..."
https://kr.indeed.com/viewjob?jk=1fa918baacd1fc58,Software Engineer (MLOps),서울,"experience in more than one software language (ex: C++, 
Python, Vue.js, Model-based Engineering, and so on) Proper English..."
https://kr.indeed.com/viewjob?jk=050e9ec2f8975950,"Staff, Data Analyst (ROD)",서울,"Key Responsibilities: Utilize code (
Python, R, SQL etc... extracting, analyzing... package... R or 
Python Experience..."
https://kr.indeed.com/viewjob?jk=e11919aa1a40d234,Software Intern,서울,"good communication skills Good Programming Skills in C#, C, 
Python Understanding of attached peripherals (I2C, SPI) Basic..."
https://kr.indeed.com/viewjob?jk=031eec3794f09645,[데이터] 데이터 서비스/플랫폼 개발,성남 판교역,"데이터 수집, 처리 및 지표 분석 경험 - 데이터 기반의 문제해결 역량 및 논리적 사고 - Java, 
Python, Scala 중 최소 1가지 언어를 이용한 데이터 분석 및 소프트웨어 개발 역량 - 통계분석, ML/AI..."
https://kr.indeed.com/viewjob?jk=19beeb5c7f50c5b4,데이터 사이언티스트,서울,"맞게 데이터 모델 및 스키마를 꾸준히 개발 및 발전 * 이런 역량을 가지신 분을 찾습니다. - SQL / 
Python / R 등 데이터 분석 업무를 수행할 수 있는 하나 이상의 개발 언어를 경험하신 분 - 통계 지식에 대한..."
https://kr.indeed.com/viewjob?jk=0e2670e10f455c3b,백엔드 경력 정규직,서울 성동구,"대학교(4년)졸업 - 공학계열[다루는 프로그래밍 언어]• 
Python Django 또는 JAVA Spring 인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷..."
https://kr.indeed.com/viewjob?jk=42f10e68b30fd77f,데이터 플랫폼 백엔드 개발자 모집,서울 구로구,"GCP 환경의 플랫폼 개발 및 운영 - 데이터 파이프라인 구성 및 운영 자격요건 - Java, 
Python 중 하나 이상의 언어에 익숙한 분 - 자료구조, 알고리즘, 운영체제 등 전산 기초 지식이 있는 분 - SQL..."
https://kr.indeed.com/viewjob?jk=6d86e9f32d31c84f,Data 분야 경력,서울,"해가 뛰어난 자 - R, 
Python, SAS, SQL 등 활용 역량 우대사항(해당 내용 중 1개 이상) - ML/DL 경험 인력 우대 - 관련 분야 석사 이상 학위 소지자 우대 - R, 
Python등 데이터분석 모델링 경험..."
https://kr.indeed.com/viewjob?jk=e8004f38042e7d44,NAVER Cloud 사내 플랫폼 운영,성남 삼평동,"Network관련 기초 지식을 보유하고 계신 분 - script (
Python, Html, javascript, Linux shell 중 1개이상... WEB/WAS, DB운영 경험 - 
Python, JAVA 중 하나의 프로그..."
https://kr.indeed.com/viewjob?jk=269f9a96319ef19a,머신러닝 엔지니어 모집,성남 판교역,"델의 성능 검증 및 지속 개선 대규모 로그 데이터 통계 분석을 통한 피쳐 추출 지원자격 #필수사항 
Python, Java, C++ 등 언어 중 하나 이상 활용 가능하신 분 TensorFlow/Keras, PyTorch..."
https://kr.indeed.com/viewjob?jk=ddc6b45e6effaf83,대기업 Data Scientist 경력직 (판교),성남 분당구,"Reduce, Hadoop, Spark, Gurobi 등) 경험- 
Python, Pytorch 등 딥러닝 프레임워크 이해 및 개발 경험 [우대사항... 게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=75c8ba14a4c5b707,자동화장비 응용 SW개발 경력인재 - 대그룹 우량계열사,성남 분당구,"백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>통신·모바일>정보통신기술(ICT)|인터넷·IT·통신·모바일·게임>통신·모바일..."
https://kr.indeed.com/viewjob?jk=1399ee2f387a27dd,카카오 전체의 계정 플랫폼을 만들 서버개발자 모집,성남 판교역,"를 사용한 웹어플리케이션 개발 하둡 에코시스템을 활용한 대용량 데이터 처리 Ruby on Rails, 
Python 을 사용한 개발 Kafka, Redis, Elastic Search 등을 활용한 개발 함께 성장하고 싶다면..."
https://kr.indeed.com/viewjob?jk=aa20b37148768ec5,Quantitative Researcher,서울,"etc.) Excellent academic record Proficiency in C/C++ or 
Python... other programming languages Excellent problem solving..."
https://kr.indeed.com/viewjob?jk=44157dd5812d858b,"웹개발, 프론트엔드 외 신입/경력 정규직",서울 금천구,"전공 학위자 - Machine Learning 기본 지식 보유자 - 
Python 언어 사용자※ 우대조건 - 데이터분석 경험 또는 유관 프로젝트 참여... 통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=dfd13a83f33db77a,[SAPEON Korea] Deep Learning Software Engineer,성남 분당구,"2년이상- 학력/전공 : 학력무관/전공무관이런 경험이 있다면더욱 좋습니다.※ 필요 역량 - C/C++ 또는 
Python에 대한 깊은 이해 및 능숙한 개발 능력 - 소프트웨어 설계 및 알고리즘 구현, 최적화 역량 - Linux..."
https://kr.indeed.com/viewjob?jk=51df90967b46e8f0,[외국계 스타트업 미소] Business Analyst,서울,"통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일·게임>데이터베이스..."
https://kr.indeed.com/viewjob?jk=b515669e8032265b,[kt ds] 2022년 각 부문별 경력사원 수시,서울 서초구,"JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머..."
https://kr.indeed.com/viewjob?jk=dc793caf2ce3e2bb,1분기 게임 서버 개발자 (신입/경력),서울 서초구,"프로그래밍 언어로 소프트웨어를 개발한 경험이 있는 분 * C/C++, C#, JavaScript, 
Python, Go.새로운 프로그래밍 언어를 습득하는데 어려움이 없거나 혹은 흥미를 갖고 있는 분OS/System..."
https://kr.indeed.com/viewjob?jk=fa41f0cea1315113,"정보전략팀(IT) 기획, 개발 경력사원 (~3/4)",대한민국,"년이내 - SQL(Oracle 또는 MS-SQL) 능통 - Java, XML, PL/SQL, VB, 
Python 중 1개 이상 개발경험 - 모바일(안드로이드,IOS) 개발 가능자 우대 - 회계시스템, OMS, PMS..."
https://kr.indeed.com/viewjob?jk=872035f47cfd4850,자산운용팀 전략/리스크팀 퀀트(겨울방학 인턴),대한민국,"공자의 경우 관련 과목 12학점 이상 이수 - Microsoft 엑셀 능숙자 선택 사항 (평가 가산점) - 
Python 또는 VBA 등 코딩 Skill 보유 - 관련 업종에서 2개월 이상 인턴쉽 또는 근무 경력 보유 - 관련..."
https://kr.indeed.com/viewjob?jk=86094f443b7e1dfa,[네이버파이낸셜] FDS 데이터분석 담당자,서울,"기획/운영 [자격요건] - 관련 업무 5년 이상 ~ 7년 이하 - 대용량 데이터 분석 가능자 (SAS, R, 
Python) - 머신러닝/딥러닝의 주요 방법론을 실제로 수행해본 경험자 - Hadoop (Hive/Impala..."
https://kr.indeed.com/viewjob?jk=00b0f4d1f5f56d14,모바일 운영서비스 빌드/배포/테스트 자동화 개발자,서울 마포구,"와 같은 컨테이너 기반 기술 이해 및 경험- 리눅스 환경에 대한 경험- 기본 스크립트 언어 경험 : 
Python / Bash / Perl 등- 지속적 통합 (Jenkins, Fastlane) 이해 및 경험- 소스형상관리..."
https://kr.indeed.com/viewjob?jk=7a165c95f20fa6aa,[신입/경력] 스마트 교통 시스템 임베디드 소프트웨어 개발자,서울 구로구,"1) 주요 업무 분야 : 머신 비젼, 영상 처리, 딥러닝 알고리즘 2) 사용 언어 : C, C++, 
Python 3) TensorFlow, Deep Learning 관련 지식 보유자 우대 4) Vision, Image..."
https://kr.indeed.com/viewjob?jk=d048ae09bb3258fc,[NAVER Z] 데이터 엔지니어,성남 분당구,"서비스 API 개발 및 운영자격요건 및 필요역량- 관련 분야 개발 경력 3년 이상- Scala/Java/
Python, Spark, Kafka(Stream) 기반 빅 데이터 처리 경험이 있으신 분- 빅데이터 엔지니어링 도구에..."
https://kr.indeed.com/viewjob?jk=ac9068957c550cb3,데이터 전문가(모델러/분석가/엔지니어) 모집,성남 판교역,"대용량 데이터를 효율적으로 사용하기 위한 기반 데이터 가공 지원자격 데이터 사이언스를 위한 언어(R/
Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를..."
https://kr.indeed.com/viewjob?jk=e29bd57c416ee579,인재 Pool 등록,대한민국,"5년 이상 (IT기획, 프로젝트 PM/PL, 개발경력 등) - 자격 : 컴퓨터 언어 활용능력 보유 (JAVA, 
PYTHON) : 데이터베이스(RDBMS) 활용능력 보유 - 우대사항 : IT 예산(HW,SW,인건비) 수립 경험..."
https://kr.indeed.com/viewjob?jk=f02b84b51cccea64,2022년 2월 R&D 석박사 신입 (BMS/System/DX),과천 과천시,"해석모델 구축 (CFD, CAE 등) • 가상 검증 기반의 전지 제조 공정 시뮬레이터 개발 (Matlab, 
Python 등) 1) 석사/박사 학위 소지자 또는 2022년 8월 석사/박사 학위 취득 예정자 ※석박통합과정 진행중..."
https://kr.indeed.com/viewjob?jk=05c29a96c53d12ab,"머신러닝, 딥러닝 외 신입/경력 정규직",서울 구로구,"1) 주요 업무 분야 : 머신 비젼, 영상 처리, 딥러닝 알고리즘 2) 사용 언어 : C, C++, 
Python 3) TensorFlow, Deep Learning 관련 지식 보유자 우대 4) Vision, Image..."
https://kr.indeed.com/viewjob?jk=fb1465a52c7d01c8,AI SW 개발 경력사원 채용,서울,"및 개선 할 수 있는 역량 보유자 프로그래밍에 대한 실무역량 보유자(TensorFlow,PyTorch,
Python,C++등) [우대요건] Vision 또는 NLP 기술을 활용하여 프로젝트 및 솔루션 개발 경험자 0명..."
https://kr.indeed.com/viewjob?jk=7d205770c41f1c8b,현대백화점 데이터기획팀 데이터 분석/기획 경력,서울 삼성역,"Tableau등 OLAP툴 활용 대시보드 구성 및 분석 결과 리포팅 수행 경험 - 중급 이상의 R, 
Python, SQL 역량 및 데이터 핸들링(추출/전처리(EDA)/요약 등) 역량 보유 - 클라우드(또는 온프..."
https://kr.indeed.com/viewjob?jk=5c9f84f18b1b4944,2022 데이터 사이언티스트 부문,서울 강남구,"인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python"
https://kr.indeed.com/viewjob?jk=4a0a7b36dbc554f9,Quantitative Research Intern,서울,"languages (C++ and 
Python preferred) Able... 예정자 우수한 학업 성적 프로그래밍 언어에 익숙한 분 (C++ 및 
Python 선호) 영어로 의사소통이 가능하신 분 글로벌 금융 시장에 대해 배우려는..."
https://kr.indeed.com/viewjob?jk=e7c8c2b11f24fb43,Software Engineer,서울,"languages, including... limited to: C++, Java, C and 
Python. Excellent written and verbal communication skills. About..."
https://kr.indeed.com/viewjob?jk=fb4d29cc4e9ea24a,Data Scientist,서울 영등포구,"기반 예측, 모델링 프로젝트 경험자 데이터 분석/모델링을 위한 언어 및 프레임워크 사용에 익숙하신 분 (
Python, R, SQL, Pandas, TensorFlow, Pytorch, Spark 등) 회사 내부 구성원들과..."
https://kr.indeed.com/viewjob?jk=22cd969d8399e6a3,1분기 게임 클라이언트 개발자 (신입/경력),서울 서초구,"분 * C/C++, C#, Swift, Objective C, Kotlin, Java, JavaScript, 
Python, Go.새로운 프로그래밍 언어를 습득하는데 어려움이 없거나 혹은 흥미를 갖고 있는 분게임엔진 사용 경험..."
